Layer,Beam Center X (m),Beam Center Y (m),Tracking Error (mrad),Tracking Error Elevation Only (mrad),Tracking Error Azimuth Only (mrad),Beam Center X Corr,Beam Center Y Corr,Tracking Error Corr,Tracking Error Azimuth Corr,Tracking Error Elevation Corr
0,0.6919209619716449,1.4259800583013116,1.081926280741259,-0.2513961022628916,-1.0581115746943772,-0.8092862642267782,-0.5629465373892022,0.8257797674500582,-0.809290128353128,-0.5629713735558853
1,0.6177696247382832,1.5403040747302306,1.3128384960680544,0.13711309211982667,-1.312783397042764,,,,,
2,0.748409455635092,1.3968061927750959,0.9280768212545053,-0.35071356007968074,-0.8640602099949568,,,,,
3,0.6283318020058236,1.625167065674539,1.3389794074720374,0.4252058358095805,-1.2764796203941122,,,,,
4,0.6847773060594359,1.6475104206869933,1.1877720139641526,0.5011985686039434,-1.0825895410558766,,,,,
5,0.9035895459550488,1.5928356111147095,0.4560620696886034,0.31527765672832864,-0.33105890860318077,,,,,
6,0.6156542908509127,1.595999406224744,1.3528463920353717,0.3261901299322293,-1.3200000958546982,,,,,
7,0.5560294060370016,1.5860905550146054,1.544548145184669,0.29257477777102,-1.5247952159387255,,,,,
8,0.6719933982719013,1.5412487621759816,1.1291895321564869,0.1400000003550442,-1.1264990608816348,,,,,
9,0.5989455945610676,1.6029342527106059,1.4139497581796885,0.3495711674912919,-1.3773889428686772,,,,,
10,0.75572461520884,1.6855468686242188,1.0458740646984668,0.63039671095191,-0.8389279118820999,,,,,
11,0.6673397257584188,1.590046143273227,1.1768514553030605,0.3059411719645095,-1.142541089896285,,,,,
12,0.5876817571455977,1.5524331478994824,1.4196819907250215,0.17832554514392643,-1.4160509648712087,,,,,
13,0.6004325493551146,1.6766908908941223,1.4911498530165441,0.6003332498618301,-1.3722974515309287,,,,,
14,0.5333843464997299,1.4946963042994694,1.5939960161502205,-0.020000000827737025,-1.60256062276437,,,,,
15,0.6734802603036878,1.5128437695830323,1.1162109308059895,0.04472135892131936,-1.1214277202351801,,,,,
16,0.8217122449977992,1.2997777016780003,0.9129239233148984,-0.6802940672600535,-0.612372445216263,,,,,
17,0.6762056507344674,1.4744804731445469,1.1094094024348262,-0.08717797868444954,-1.1120252368475416,,,,,
18,0.6603751417412118,1.477882890260804,1.1625256021337582,-0.07483314788160525,-1.1664476646079436,,,,,
19,0.6058375574909483,1.5003105979058615,1.3464068407661536,0.0,-1.3537356757662002,,,,,
20,0.5598956510361299,1.355391177769418,1.5814938216042578,-0.49132474479276395,-1.5114894756559134,,,,,
21,0.4217192049956789,1.3961543051864416,2.006541224448938,-0.35270384371092933,-1.9860516852490298,,,,,
22,0.6628075580927871,1.4329335370266143,1.1740721050782197,-0.2280350856973223,-1.1581019600408953,,,,,
23,0.6649508217366661,1.2770379069328128,1.3723378983171188,-0.7574958926595475,-1.1507389565936772,,,,,
24,0.5024097007552828,1.5045171611587371,1.699775457309493,0.014142136208911565,-1.70891799416436,,,,,
25,0.4105293267841671,1.4855265337571029,2.01414910467591,-0.04898979462104618,-2.024500284004714,,,,,
26,0.5057145322361585,1.5679840217304466,1.7041803867642835,0.23108440063118435,-1.697586725922959,,,,,
27,0.5853603953745019,1.5149658845544842,1.4172767843218428,0.05099019507359913,-1.4240787698241426,,,,,
28,0.40464996365398564,1.495721444148292,2.033689161385004,-0.014142136208911565,-2.0447008232421147,,,,,
29,0.4447504610307683,1.3527091138503349,1.961491615271024,-0.5003998454166969,-1.9069874415148511,,,,,
30,0.4941486345698495,1.557576132596685,1.7389933675991314,0.1954482033011842,-1.7372969691606315,,,,,
31,0.4701509900205929,1.5304689371138922,1.8128707644581812,0.10392304852696338,-1.8197255050596657,,,,,
32,0.5416999713165692,1.3126220479969402,1.6898784915642822,-0.6367103059555226,-1.573976019986716,,,,,
33,0.3358681701592213,1.4182684024585006,2.285488014388411,-0.27784888058964075,-2.280921361097169,,,,,
34,0.4460267532718094,1.4765380880414158,1.8939661780620851,-0.08000000055539061,-1.9025774864321874,,,,,
35,0.4978531940733542,1.4999201360213748,1.7152678473292955,-0.0,-1.724587120796381,,,,,
36,0.4579050784022711,1.488834355036459,1.8521082064065986,-0.03741657245065678,-1.861773617045149,,,,,
37,0.5437194552529185,1.395321011673152,1.5985884609661614,-0.35552777859641266,-1.5670993914243678,,,,,
38,0.30168155893536186,1.4945406844106464,2.3854379250279982,-0.020000000827737025,-2.3983333290450837,,,,,
39,0.4034764169576688,1.3279074059443485,2.1197972178994124,-0.5846366476852078,-2.048707267532772,,,,,
40,0.342832733319342,1.535081542708619,2.247976699748137,0.11916375322006931,-2.256989623911297,,,,,
41,0.32879066916177363,1.333348712654062,2.361581314133551,-0.5662155143305583,-2.305211997464011,,,,,
42,0.45641830360018004,1.4776353448831068,1.8583460584640905,-0.07615773131211483,-1.8669228726121088,,,,,
43,0.3993017059913918,1.2896045116089099,2.1727673078102545,-0.7148426553109009,-2.063056351533056,,,,,
44,0.3148000843731243,1.198178319352274,2.5552590153934065,-1.0255730555036633,-2.353296104553143,,,,,
45,0.329958667229017,1.292526922536201,2.3947914258214764,-0.7049822839105939,-2.3012175770699805,,,,,
46,0.45726215308467366,1.439567647484211,1.8652229070597701,-0.20542638605430733,-1.864028166636123,,,,,
47,0.22290849169926333,1.3513361259124652,2.7020360364115317,-0.5051732430051682,-2.6688956945057596,,,,,
